iter	RMSE
2903	0.02828790749
2904	0.02827427319
2905	0.0282669148
2906	0.0282567054
2907	0.02824283254
2908	0.02823898642
2909	0.02823462299
2910	0.02823149923
2911	0.02822828881
2912	0.02821122985
2913	0.02820799468
2914	0.02819747556
2915	0.02818488552
2916	0.02818382414
2917	0.02817668133
2918	0.02816846025
2919	0.02814975367
2920	0.02813899589
2921	0.0281382803
2922	0.02812379968
2923	0.02811007323
2924	0.02810904169
2925	0.02809531139
2926	0.02808423655
2927	0.02806766223
2928	0.02805546559
2929	0.02805119128
2930	0.02805061081
2931	0.02804537254
2932	0.02804476933
2933	0.02802915842
2934	0.02802854357
2935	0.0280166628
2936	0.02800467226
2937	0.02798690944
2938	0.02797597836
2939	0.02797517454
2940	0.02797401737
2941	0.02797344779
2942	0.02795808078
2943	0.02795607587
2944	0.02795562828
2945	0.02793977857
2946	0.02792809498
2947	0.02791977657
2948	0.02790831696
2949	0.02789018934
2950	0.02788722515
2951	0.02788665372
2952	0.02786979133
2953	0.02785953372
2954	0.02784626512
2955	0.02784335347
2956	0.02782490105
2957	0.02781450623
2958	0.0277960074
2959	0.02778968676
2960	0.02778051436
2961	0.02776580703
2962	0.02775723104
2963	0.02775578039
2964	0.02775538486
2965	0.02774779538
2966	0.02773193833
2967	0.02771637792
2968	0.02771590553
2969	0.02771206726
2970	0.02771116524
2971	0.02769597883
2972	0.02769541453
2973	0.02768673546
2974	0.02766967896
2975	0.0276565002
2976	0.02764722376
2977	0.02763330593
2978	0.02761869355
2979	0.02760150219
2980	0.02759643687
2981	0.02758496972
2982	0.02757724132
2983	0.02757260366
2984	0.02755622465
2985	0.02755090964
2986	0.02755031264
2987	0.02754647054
2988	0.0275289523
2989	0.02751833784
2990	0.02751202514
2991	0.0274941574
2992	0.02748827202
2993	0.02747520784
2994	0.02746084699
2995	0.02744501457
2996	0.02743115277
2997	0.02742034043
2998	0.02740797476
2999	0.02740423301
3000	0.02738793511
3001	0.02738327719
3002	0.02737279902
3003	0.02737244581
3004	0.02735534712
3005	0.02733983032
3006	0.02732439487
3007	0.02731227449
3008	0.02730122268
3009	0.02730083412
3010	0.02729511552
3011	0.02729463642
3012	0.02728179528
3013	0.02726747173
3014	0.02725605808
3015	0.02725096837
3016	0.02724529652
3017	0.02723499649
3018	0.02722626101
3019	0.02720932885
3020	0.02719153852
3021	0.02718055843
3022	0.02718003867
3023	0.02716272892
3024	0.02714644856
3025	0.0271393764
3026	0.0271278786
3027	0.02711672479
3028	0.02710646531
3029	0.02709403189
3030	0.02708427541
3031	0.02707262929
3032	0.02707108432
3033	0.02706631461
3034	0.02704398955
3035	0.02704187222
3036	0.02703314959
3037	0.02703269938
3038	0.02702304633
3039	0.02701122887
3040	0.02701070339
3041	0.02699013298
3042	0.02698828929
3043	0.02697265114
3044	0.02696638298
3045	0.02694920722
3046	0.02694878089
3047	0.02693435877
3048	0.02692512125
3049	0.02692447371
3050	0.02692107271
3051	0.02692048747
3052	0.02691787632
3053	0.02691256527
3054	0.02691208642
3055	0.02690623405
3056	0.02689879005
3057	0.02689101598
3058	0.02688149321
3059	0.02687660868
3060	0.02686211559
3061	0.02685990593
3062	0.02684668086
3063	0.02683893103
3064	0.02683229315
3065	0.02681949745
3066	0.02680399078
3067	0.02678844771
3068	0.02678383274
3069	0.0267781963
3070	0.02677090143
3071	0.02675540659
3072	0.02674509182
3073	0.02673347226
3074	0.026730277
3075	0.0267297433
3076	0.02671617245
3077	0.02669884478
3078	0.0266963202
3079	0.02668212278
3080	0.02667293275
3081	0.02666100121
3082	0.02665974749
3083	0.0266452359
3084	0.02662813053
3085	0.0266148978
3086	0.02660925774
3087	0.02660429028
3088	0.02658759605
3089	0.02657781132
3090	0.02656720363
3091	0.02655163747
3092	0.02654480985
3093	0.02654356255
3094	0.02654302118
3095	0.02654144398
3096	0.02653161641
3097	0.02651696259
3098	0.02651078869
3099	0.02651027514
3100	0.02649674247
3101	0.02648679774
3102	0.02648362378
3103	0.02647408729
3104	0.02646638343
3105	0.02643909764
3106	0.02642180012
3107	0.02640902089
3108	0.02640171373
3109	0.02639363643
3110	0.02638633026
3111	0.02638260945
3112	0.02637007633
3113	0.02635222751
3114	0.02635189077
3115	0.02634339323
3116	0.02633234814
3117	0.02631488348
3118	0.02631432367
3119	0.02630146903
3120	0.02629217994
3121	0.02627732263
3122	0.02627256461
3123	0.02625956984
3124	0.02624755532
3125	0.02623846878
3126	0.02623555948
3127	0.02622641069
3128	0.02622251679
3129	0.02621363118
3130	0.02619945061
3131	0.02619462214
3132	0.02618683251
3133	0.02617403347
3134	0.0261674021
3135	0.02616196849
3136	0.02614985113
3137	0.02613368044
3138	0.02611850018
3139	0.02611794677
3140	0.02610949601
3141	0.02610896223
3142	0.02609423547
3143	0.02608265004
3144	0.02607361458
3145	0.02606172336
3146	0.02604826306
3147	0.02604753111
3148	0.02603552746
3149	0.0260307081
3150	0.02603024972
3151	0.02602625301
3152	0.02601978554
3153	0.02600963098
3154	0.026009324
3155	0.02599862102
3156	0.02598990518
3157	0.02597023561
3158	0.02596959484
3159	0.0259543213
3160	0.02594360532
3161	0.02593486467
3162	0.02592696543
3163	0.0259265977
3164	0.02591290969
3165	0.02590186938
3166	0.02588867244
3167	0.02587717397
3168	0.02586658406
3169	0.02585678025
3170	0.02585406558
3171	0.02584593198
3172	0.0258399051
3173	0.02583763668
3174	0.02582610745
3175	0.02581983922
3176	0.02581762353
3177	0.02581717883
3178	0.02580845265
3179	0.02580173224
3180	0.02578627916
3181	0.02577253342
3182	0.02575698208
3183	0.02575262715
3184	0.02574338764
3185	0.02574101093
3186	0.02573417823
3187	0.02572451835
3188	0.02571572308
3189	0.02571120384
3190	0.02571087358
3191	0.02569856053
3192	0.02568928867
3193	0.02568874665
3194	0.02567654669
3195	0.02567563285
3196	0.02567303186
3197	0.02566017357
3198	0.02565945424
3199	0.0256582392
3200	0.0256457911
3201	0.02563993845
3202	0.02562513936
3203	0.02561157173
3204	0.02561127504
3205	0.02560043558
3206	0.0255928335
3207	0.02558381472
3208	0.02557741218
3209	0.0255662207
3210	0.02554520616
3211	0.0255446999
3212	0.02553227559
3213	0.02551541462
3214	0.02551477034
3215	0.02550601827
3216	0.02549122317
3217	0.02548105793
3218	0.02548080825
3219	0.02547121435
3220	0.02546587899
3221	0.02545273236
3222	0.02544357709
3223	0.02543276361
3224	0.02542398871
3225	0.025412405
3226	0.02540449501
3227	0.02539756955
3228	0.02539705398
3229	0.02539142209
3230	0.02538171189
3231	0.02538104794
3232	0.02536934819
3233	0.02536080186
3234	0.02535814002
3235	0.02534404542
3236	0.02534103738
3237	0.02533058146
3238	0.02532102282
3239	0.02531901754
3240	0.02531105376
3241	0.02530415002
3242	0.02530367743
3243	0.0252925195
3244	0.02528396208
3245	0.02527863165
3246	0.02526897616
3247	0.02525234193
3248	0.02523950311
3249	0.02522696195
3250	0.02522258377
3251	0.02521068932
3252	0.02520157306
3253	0.02518400897
3254	0.02517234788
3255	0.02515371994
3256	0.02514666195
3257	0.02514557231
3258	0.02514278773
3259	0.02512780592
3260	0.02511111099
3261	0.02509764005
3262	0.0250902884
3263	0.02507981473
3264	0.02507033345
3265	0.0250698966
3266	0.02506251991
3267	0.02504611197
3268	0.02504320425
3269	0.02503459691
3270	0.0250249937
3271	0.02501750413
3272	0.02501086717
3273	0.02501037274
3274	0.02499513282
3275	0.02497517183
3276	0.02496225295
3277	0.02495810513
3278	0.02494813388
3279	0.02493244045
3280	0.02493203619
3281	0.02492342735
3282	0.02491204006
3283	0.02490398694
3284	0.02489996192
3285	0.0248893832
3286	0.02488861473
3287	0.02487694643
3288	0.02487322701
3289	0.02486907722
3290	0.02485606408
3291	0.02484074814
3292	0.0248403577
3293	0.02483469255
3294	0.02482764829
3295	0.02481678414
3296	0.02481649498
3297	0.02481495656
3298	0.02480029274
3299	0.02479464331
3300	0.024784387
3301	0.02476077237
3302	0.02475931164
3303	0.0247527986
3304	0.0247376078
3305	0.02473481056
3306	0.02471750345
3307	0.02470626692
3308	0.0246974143
3309	0.02469687198
3310	0.02468831649
3311	0.02467270058
3312	0.02466730523
3313	0.02464916201
3314	0.02464088902
3315	0.02462538836
3316	0.02461082549
3317	0.02461032548
3318	0.02459497279
3319	0.02458888782
3320	0.02457276656
3321	0.02456480743
3322	0.02455240926
3323	0.02454801089
3324	0.02454770102
3325	0.02453173081
3326	0.02452131921
3327	0.02450272387
3328	0.02449319358
3329	0.0244786433
3330	0.02447835499
3331	0.02447150713
3332	0.02446298826
3333	0.02445434589
3334	0.02445212862
3335	0.02444726516
3336	0.02444241251
3337	0.02442749446
3338	0.02441626826
3339	0.02440699017
3340	0.02440555103
3341	0.02439522895
3342	0.02438937187
3343	0.02437728638
3344	0.02436577085
3345	0.02435568177
3346	0.02435523925
3347	0.0243454315
3348	0.02433754671
3349	0.0243346929
3350	0.02433356512
3351	0.02433318623
3352	0.02431619624
3353	0.02430322717
3354	0.02429849018
3355	0.02429310489
3356	0.02428255663
3357	0.0242766202
3358	0.02427570997
3359	0.02426167652
3360	0.02425045065
3361	0.02424713297
3362	0.02423832958
3363	0.02423807787
3364	0.02423684471
3365	0.02423518361
3366	0.02422590851
3367	0.02421725607
3368	0.02420632503
3369	0.0242058644
3370	0.02419598572
3371	0.02419538044
3372	0.02419113539
3373	0.02418554977
3374	0.02417204569
3375	0.02416340048
3376	0.02415593909
3377	0.02414920066
3378	0.02413412125
3379	0.02413209589
3380	0.0241180725
3381	0.02411764048
3382	0.02411594555
3383	0.02410317994
3384	0.02409997662
3385	0.0240925612
3386	0.02407926688
3387	0.02407322986
3388	0.02406753158
3389	0.02405729534
3390	0.02404894173
3391	0.02403144756
3392	0.02402506168
3393	0.02401318032
3394	0.02400987533
3395	0.02399798947
3396	0.02399102623
3397	0.02399060948
3398	0.02398327748
3399	0.02397718084
3400	0.02396097841
3401	0.02395254323
3402	0.02394775053
3403	0.02393881514
3404	0.02392868735
3405	0.0239260968
3406	0.02391122111
3407	0.02390018313
3408	0.02389479101
3409	0.02389126956
3410	0.0238825814
3411	0.0238772703
3412	0.02387605335
3413	0.02387577734
3414	0.02387045302
3415	0.02387013824
3416	0.02386071268
3417	0.0238572325
3418	0.02385683679
3419	0.02385422378
3420	0.023843291
3421	0.02383337575
3422	0.02382750921
3423	0.02382473297
3424	0.02381585274
3425	0.02380429043
3426	0.02379327726
3427	0.0237916472
3428	0.02378174537
3429	0.02377889428
3430	0.023773091
3431	0.02376544787
3432	0.02376146237
3433	0.02374740302
3434	0.02374694478
3435	0.02374648952
3436	0.02373713458
3437	0.02373450702
3438	0.02372433304
3439	0.02371021805
3440	0.02369748106
3441	0.02368749087
3442	0.02367345168
3443	0.02366459806
3444	0.02366275014
3445	0.02366115374
3446	0.02365847647
3447	0.02365088809
3448	0.02363165994
3449	0.02362319139
3450	0.02361477373
3451	0.02360275989
3452	0.02359885659
3453	0.02359850198
3454	0.02359640257
3455	0.02358730041
3456	0.02358435197
3457	0.02357339084
3458	0.02356110431
3459	0.02355266771
3460	0.02354164243
3461	0.0235349171
3462	0.02352695522
3463	0.02352475722
3464	0.023515879
3465	0.02351471689
3466	0.02350972517
3467	0.02350238352
3468	0.02350180177
3469	0.02349761237
3470	0.02348363614
3471	0.02347395265
3472	0.02347175993
3473	0.02346991823
3474	0.02345753093
3475	0.02344629175
3476	0.02343029884
3477	0.02341905294
3478	0.02341706521
3479	0.02341441356
3480	0.0234075552
3481	0.0233887482
3482	0.02338095054
3483	0.02336832207
3484	0.02334841844
3485	0.02333606348
3486	0.02332184435
3487	0.0233084325
3488	0.02330147767
3489	0.02329530717
3490	0.02329265653
3491	0.02327923685
3492	0.02326838229
3493	0.023258599
3494	0.02324619791
3495	0.02324307204
3496	0.02323374931
3497	0.0232211172
3498	0.02320709229
3499	0.02319655886
3500	0.02318812205
3501	0.02317653033
3502	0.02317262073
3503	0.02316952117
3504	0.02316179398
3505	0.02316154088
3506	0.02315491436
3507	0.02314727959
3508	0.02313868992
3509	0.02313406792
3510	0.02312638338
3511	0.02311534643
3512	0.02310197034
3513	0.02308705457
3514	0.023084613
3515	0.02307746307
3516	0.02307363325
3517	0.02306361403
3518	0.0230563411
3519	0.02304765087
3520	0.02303616282
3521	0.0230284049
3522	0.0230178502
3523	0.02301242241
3524	0.0230009158
3525	0.02299349666
3526	0.02298501981
3527	0.0229776898
3528	0.0229735918
3529	0.02296269216
3530	0.02294686277
3531	0.0229375688
3532	0.02293042782
3533	0.02292194376
3534	0.02292079711
3535	0.0229205278
3536	0.02291731878
3537	0.02291686194
3538	0.02291353668
3539	0.02289857699
3540	0.02288640416
3541	0.02288404761
3542	0.02287438024
3543	0.02286624464
3544	0.02286191273
3545	0.02284803778
3546	0.02284592238
3547	0.02284551528
3548	0.02283496834
3549	0.02282673417
3550	0.02281456332
3551	0.02280585703
3552	0.02279532322
3553	0.0227926342
3554	0.02279129367
3555	0.0227889099
3556	0.02277939331
3557	0.02277709399
3558	0.02277400029
3559	0.02276815516
3560	0.02276283672
3561	0.02275485489
3562	0.02275252713
3563	0.02274359309
3564	0.02273207905
3565	0.0227202629
3566	0.02271261557
3567	0.02270496955
3568	0.02269718714
3569	0.02268788191
3570	0.02267843782
3571	0.022665569
3572	0.02266524908
3573	0.02266237413
3574	0.02265725322
3575	0.02265338598
3576	0.02265308248
3577	0.02265066958
3578	0.02263750158
3579	0.02262658328
3580	0.022621193
3581	0.02260586197
3582	0.0226014986
3583	0.02258706615
3584	0.02257559266
3585	0.02256671712
3586	0.02255653046
3587	0.02255589769
3588	0.02255412111
3589	0.0225446666
3590	0.02253821646
3591	0.0225298212
3592	0.02251962455
3593	0.02250886408
3594	0.02250283563
3595	0.0224934403
3596	0.02248929094
3597	0.02248628778
3598	0.02248110637
3599	0.02246886514
3600	0.02246858377
3601	0.02246099536
3602	0.02244982481
3603	0.02244262195
3604	0.02243738094
3605	0.02243414913
3606	0.02242491845
3607	0.0224144824
3608	0.02240237413
3609	0.02239900912
3610	0.0223828695
3611	0.02237824851
3612	0.02237715814
3613	0.02237040947
3614	0.02236349058
3615	0.02235943304
3616	0.02235844867
3617	0.02234843333
3618	0.02234812672
3619	0.02233527237
3620	0.02232699599
3621	0.02231851778
3622	0.02230714684
3623	0.02230538295
3624	0.02230506473
3625	0.0222987484
3626	0.02228760069
3627	0.02227356644
3628	0.02226086904
3629	0.02225708253
3630	0.02224293874
3631	0.02223057758
3632	0.0222243705
3633	0.02220664739
3634	0.02219845147
3635	0.02219000352
3636	0.02217625241
3637	0.02216631222
3638	0.02215485944
3639	0.02215409192
3640	0.02215152311
3641	0.02214351459
3642	0.02214107791
3643	0.02213346743
3644	0.02212456778
3645	0.02211679301
3646	0.02210744743
3647	0.02210065436
3648	0.02209962815
3649	0.02208525958
3650	0.02208066166
3651	0.02207113511
3652	0.02205994852
3653	0.02205379694
3654	0.02204514775
3655	0.02204485902
3656	0.02203223189
3657	0.0220240864
3658	0.02201965098
3659	0.02201731785
3660	0.02201692034
3661	0.02201084256
3662	0.02200037278
3663	0.02200009141
3664	0.02199416982
3665	0.02198587817
3666	0.0219855279
3667	0.02198494689
3668	0.02198057115
3669	0.02197155991
3670	0.02196174655
3671	0.02195947689
3672	0.02194554706
3673	0.02193637542
3674	0.02192233423
3675	0.02191830341
3676	0.02191479994
3677	0.02190541229
3678	0.02189303853
3679	0.02189005742
3680	0.02187795694
3681	0.02187085245
3682	0.02187060241
3683	0.0218677096
3684	0.02186395794
3685	0.02185270585
3686	0.02185233633
3687	0.02184167593
3688	0.02183714066
3689	0.02182595792
3690	0.02181882827
3691	0.02181604706
3692	0.0218065195
3693	0.02179825686
3694	0.02179721446
3695	0.02179280157
3696	0.02178602884
3697	0.02177629874
3698	0.02176795786
3699	0.02176396399
3700	0.02175440721
3701	0.02175187287
3702	0.02174416775
3703	0.02173825824
3704	0.02173111724
3705	0.02172007254
3706	0.02171224435
3707	0.02169933371
3708	0.0216860838
3709	0.02168018128
3710	0.02167307783
3711	0.02167031439
3712	0.02167001285
3713	0.02166227032
3714	0.02166144981
3715	0.02166122932
3716	0.02165597504
3717	0.02164528771
3718	0.02163573448
3719	0.0216294847
3720	0.02162310649
3721	0.0216138717
3722	0.02160162907
3723	0.0215951459
3724	0.02158085105
3725	0.02157929185
3726	0.02156874635
3727	0.02156705957
3728	0.02156056489
3729	0.02155756248
3730	0.02155641096
3731	0.02155537687
3732	0.0215544876
3733	0.02154392499
3734	0.02154060753
3735	0.0215272059
3736	0.02152692999
3737	0.0215191231
3738	0.02151252146
3739	0.02150327167
3740	0.02149469316
3741	0.02148432077
3742	0.02147802309
3743	0.02147698881
3744	0.02147669893
3745	0.02146543129
3746	0.02145929337
3747	0.0214524242
3748	0.02144349489
3749	0.0214367942
3750	0.02142315961
3751	0.02142241173
3752	0.0214087378
3753	0.02140666285
3754	0.02140533012
3755	0.02139664891
3756	0.02138906895
3757	0.0213816902
3758	0.02137734613
3759	0.0213724354
3760	0.02135903793
3761	0.02135222981
3762	0.02134870891
3763	0.021340774
3764	0.02133985003
3765	0.021338868
3766	0.02133397503
3767	0.02132036188
3768	0.02131207361
3769	0.02129792938
3770	0.02128573694
3771	0.02127883493
3772	0.02127454991
3773	0.02126053491
3774	0.02125571829
3775	0.02125416522
3776	0.02123962376
3777	0.02123541248
3778	0.02123318086
3779	0.02122495822
3780	0.02121889567
3781	0.02120801484
3782	0.02119725559
3783	0.02118484081
3784	0.02117709713
3785	0.02117137538
3786	0.0211627528
3787	0.02115405497
3788	0.02115272038
3789	0.02114540437
3790	0.02113389099
3791	0.02113113385
3792	0.02111773363
3793	0.02110478089
3794	0.02109468491
3795	0.02108628553
3796	0.02108595485
3797	0.02107731122
3798	0.02107267944
3799	0.02106326524
3800	0.02105274041
3801	0.02104155783
3802	0.02104119833
3803	0.021038746
3804	0.02102575087
3805	0.02102494589
3806	0.02101483083
3807	0.02101437219
3808	0.02100774136
3809	0.02099679645
3810	0.02099318243
3811	0.0209928483
3812	0.02098322609
3813	0.02097673232
3814	0.02097180388
3815	0.02096199775
3816	0.02094114581
3817	0.02093355777
3818	0.02092133974
3819	0.02091442848
3820	0.02090706327
3821	0.0208955579
3822	0.02088721204
3823	0.02088301701
3824	0.02088278064
3825	0.02088214907
3826	0.02088193996
3827	0.02087795192
3828	0.02087422784
3829	0.02086657037
3830	0.02086453044
3831	0.02085723587
3832	0.02085616402
3833	0.02084660047
3834	0.02084616719
3835	0.02084358725
3836	0.02083266206
3837	0.02082919534
3838	0.02082056149
3839	0.02081367893
3840	0.02080554498
3841	0.02080531377
3842	0.02080417048
3843	0.02079715722
3844	0.02079200357
3845	0.02078682405
3846	0.02078532648
3847	0.02078204391
3848	0.02078110097
3849	0.02077141975
3850	0.02076022589
3851	0.02075998892
3852	0.02075388976
3853	0.0207471913
3854	0.02074073355
3855	0.02073480893
3856	0.02072007517
3857	0.02071986988
3858	0.02071498028
3859	0.02070284464
3860	0.02069808499
3861	0.02068631896
3862	0.02068029524
3863	0.02067683203
3864	0.02066320383
3865	0.02065704791
3866	0.0206476478
3867	0.02063490726
3868	0.02062888485
3869	0.02062008834
3870	0.02061431513
3871	0.02061347871
3872	0.02060970826
3873	0.02060001851
3874	0.02059397073
3875	0.02058686919
3876	0.02057269709
3877	0.02057001283
3878	0.02055903851
3879	0.02055284728
3880	0.02055256483
3881	0.02055228382
3882	0.02054500244
3883	0.02054451069
3884	0.02054419694
3885	0.02053890085
3886	0.02053142067
3887	0.02051949433
3888	0.02051926326
3889	0.02050994177
3890	0.0205014927
3891	0.02049026229
3892	0.02048756138
3893	0.02047916199
3894	0.02047055421
3895	0.02046241047
3896	0.0204519324
3897	0.02044307273
3898	0.02043594316
3899	0.02043224481
3900	0.02041766049
3901	0.02041684843
3902	0.02041645318
3903	0.02040828624
3904	0.02039565695
3905	0.02038327217
3906	0.02037731655
3907	0.02036828162
3908	0.02036802082
3909	0.02035901655
3910	0.02035226784
3911	0.02034680091
3912	0.02033812214
3913	0.02032628692
3914	0.02032369913
3915	0.02031248304
3916	0.02030411824
3917	0.02029717469
3918	0.02029195711
3919	0.02028556744
3920	0.02027883877
3921	0.02027276719
3922	0.02027123146
3923	0.02026085481
3924	0.02025551924
3925	0.02025529538
3926	0.02024613574
3927	0.02023817721
3928	0.02023783509
3929	0.02023241242
3930	0.02021975893
3931	0.02021954976
3932	0.02021133082
3933	0.02021093568
3934	0.02020703353
3935	0.02019820405
3936	0.02019764648
3937	0.02019019651
3938	0.02018859054
3939	0.02018818062
3940	0.02018771026
3941	0.02018462975
3942	0.0201716203
3943	0.02017116855
3944	0.02015539855
3945	0.02015321794
3946	0.02015291324
3947	0.02014900947
3948	0.02013918528
3949	0.02013322664
3950	0.02013297078
3951	0.02013257967
3952	0.02012701432
3953	0.02012245459
3954	0.02011410346
3955	0.02010484206
3956	0.0200929677
3957	0.02008658376
3958	0.02008523497
3959	0.02008502039
3960	0.0200847885
3961	0.02008392898
3962	0.0200739892
3963	0.02007373533
3964	0.02006734449
3965	0.02005618076
3966	0.02004550174
3967	0.02003919095
3968	0.02002883351
3969	0.020024972
3970	0.02001879163
3971	0.020009569
3972	0.02000767521
3973	0.01999231436
3974	0.01997743542
3975	0.01997483585
3976	0.01996722398
3977	0.01996246939
3978	0.01995269775
3979	0.0199508923
3980	0.01995020444
3981	0.01994989267
3982	0.01994108998
3983	0.01993607851
3984	0.01992607978
3985	0.01991920454
3986	0.0199142773
3987	0.01990527674
3988	0.01990108293
3989	0.01990056542
3990	0.01990036555
3991	0.01989373886
3992	0.0198880656
3993	0.01988576863
3994	0.01988163448
3995	0.0198706447
3996	0.01986297457
3997	0.01985640752
3998	0.01985239535
3999	0.01984683869
4000	0.0198402828
4001	0.01983920402
4002	0.01983899305
4003	0.01983396977
4004	0.01983359738
4005	0.01982501806
4006	0.01982252208
4007	0.0198217314
4008	0.019819717
4009	0.01981808854
4010	0.01980640277
4011	0.0198061065
4012	0.01980111512
4013	0.01979407176
4014	0.01978820214
4015	0.01978124895
4016	0.01977146534
4017	0.01976867252
4018	0.01976324408
4019	0.01976299732
4020	0.01975761355
4021	0.01974413033
4022	0.01973926033
4023	0.01972765906
4024	0.01972581816
4025	0.01971929398
4026	0.01971282747
4027	0.01971209772
4028	0.01970924409
4029	0.01969824308
4030	0.01968602281
4031	0.01968582423
4032	0.01967851966
4033	0.01967574414
4034	0.01967300103
4035	0.01966646548
4036	0.01965938716
4037	0.01964535181
4038	0.01963927699
4039	0.01963017805
4040	0.01962308194
4041	0.01962135842
4042	0.01961795396
4043	0.01960820413
4044	0.01960796283
4045	0.01960442934
4046	0.01960233523
4047	0.01959011583
4048	0.0195806358
4049	0.0195728632
4050	0.01956103813
4051	0.01955648096
4052	0.01954781676
4053	0.01954677121
4054	0.01953599533
4055	0.01953213211
4056	0.01952721778
4057	0.01952498874
4058	0.01952261331
4059	0.01951568935
4060	0.01951141449
4061	0.01950768962
4062	0.01950737127
4063	0.01950648682
4064	0.01949731946
4065	0.01948800665
4066	0.01948213739
4067	0.01947141619
4068	0.01946616027
4069	0.01945602652
4070	0.0194459622
4071	0.0194439105
4072	0.01943942954
4073	0.01943912739
4074	0.01943296597
4075	0.01942266095
4076	0.01941799512
4077	0.0194117081
4078	0.01940376044
4079	0.01939397404
4080	0.01938564379
4081	0.01938542591
4082	0.01938046515
4083	0.01937648308
4084	0.0193762576
4085	0.01936659291
4086	0.01935716748
4087	0.01935694608
4088	0.01934580312
4089	0.01934480258
4090	0.01933460931
4091	0.01932772923
4092	0.01932684047
4093	0.01932128972
4094	0.01930938169
4095	0.0193071465
4096	0.01930453267
4097	0.01929539764
4098	0.019289055
4099	0.01928171587
4100	0.01927506556
4101	0.01926660475
4102	0.01925857389
4103	0.01925089409
4104	0.01924491942
4105	0.01923768821
4106	0.01923063446
4107	0.01922294191
4108	0.01921555878
4109	0.01920693486
4110	0.01919507738
4111	0.01918637264
4112	0.01918077507
4113	0.01917819509
4114	0.01917763786
4115	0.01917391153
4116	0.01916800243
4117	0.01915466805
4118	0.0191531408
4119	0.01915008697
4120	0.01913918082
4121	0.01912897869
4122	0.01912580466
4123	0.01912530609
4124	0.01912047309
4125	0.01911425106
4126	0.01910708844
4127	0.01910193918
4128	0.0190930201
4129	0.0190808234
4130	0.0190757768
4131	0.01907459139
4132	0.01906689901
4133	0.01906163995
4134	0.01906014402
4135	0.01905530223
4136	0.01904696915
4137	0.0190450626
4138	0.01903851242
4139	0.01903466173
4140	0.01903269199
4141	0.01902960902
4142	0.01902649106
4143	0.01902629785
4144	0.01901335172
4145	0.01900845654
4146	0.01899691059
4147	0.01898408304
4148	0.01897564451
4149	0.01897064294
4150	0.01896193704
4151	0.01896093474
4152	0.01895531059
4153	0.01895511958
4154	0.01894781319
4155	0.01893398116
4156	0.01892763391
4157	0.01892336641
4158	0.01891730519
4159	0.01891714177
4160	0.01890550286
4161	0.01889366011
4162	0.01889172652
4163	0.01888576503
4164	0.01887939342
4165	0.01887256374
4166	0.01886220436
4167	0.01884874655
4168	0.01883967942
4169	0.01883589705
4170	0.01882446316
4171	0.0188185026
4172	0.01881327029
4173	0.01880191659
4174	0.01879455269
4175	0.0187943618
4176	0.01879256226
4177	0.0187804361
4178	0.01877824806
4179	0.01877467823
4180	0.0187660691
4181	0.01875860597
4182	0.01875079099
4183	0.0187485486
4184	0.01873696894
4185	0.01872826471
4186	0.0187210628
4187	0.01871505718
4188	0.01871333394
4189	0.01871088565
4190	0.01870826105
4191	0.01870099676
4192	0.01869036316
4193	0.01867989655
4194	0.01867802433
4195	0.01867022814
4196	0.01865930079
4197	0.01865373212
4198	0.0186483994
4199	0.01864166816
4200	0.01863714219
4201	0.01862986358
4202	0.01862776701
4203	0.01862220963
4204	0.01860856845
4205	0.01859686079
4206	0.01859667598
4207	0.01858800854
4208	0.01857829791
4209	0.01857807293
4210	0.018571339
4211	0.01857115167
4212	0.01856273536
4213	0.01855962594
4214	0.01855556095
4215	0.01855025641
4216	0.01854294434
4217	0.01853623224
4218	0.01852452116
4219	0.01852207105
4220	0.0185156938
4221	0.01851529672
4222	0.01850428121
4223	0.0185010206
4224	0.01849386452
4225	0.01849043755
4226	0.0184863512
4227	0.01847680216
4228	0.0184713095
4229	0.0184633898
4230	0.0184592451
4231	0.01844859714
4232	0.01844359547
4233	0.01843699884
4234	0.01842830099
4235	0.01841825026
4236	0.01841198762
4237	0.01841058881
4238	0.01839601331
4239	0.01839570901
4240	0.01839481499
4241	0.01838593844
4242	0.01838029733
4243	0.01838011162
4244	0.01837333525
4245	0.01836645629
4246	0.01836620242
4247	0.01836487523
4248	0.01836456767
4249	0.01835440369
4250	0.01835371056
4251	0.01835080096
4252	0.01834141121
4253	0.0183363208
4254	0.01832868618
4255	0.01832734489
4256	0.01832512219
4257	0.01832041215
4258	0.0183106816
4259	0.0183083059
4260	0.01830106606
4261	0.01829075408
4262	0.01828956106
4263	0.01828573658
4264	0.01827835327
4265	0.01827419889
4266	0.01827183611
4267	0.01825635828
4268	0.01825574286
4269	0.01825040428
4270	0.01824649692
4271	0.01824619252
4272	0.01823796483
4273	0.01823058381
4274	0.01822277512
4275	0.01822106834
4276	0.0182187348
4277	0.0182143412
4278	0.01821388534
4279	0.01821371332
4280	0.01821226813
4281	0.01820454753
4282	0.01820076036
4283	0.01818923627
4284	0.01818912507
4285	0.01818532605
4286	0.01818516397
4287	0.01817821491
4288	0.01817458067
4289	0.01816664527
4290	0.01815911312
4291	0.01815079371
4292	0.01814295091
4293	0.01814206958
4294	0.01813612329
4295	0.01813266415
4296	0.01812329433
4297	0.01812314288
4298	0.01811826114
4299	0.01811361532
4300	0.01810688762
4301	0.01810500946
4302	0.01810362859
4303	0.01809284322
